Row ID,Order ID,Order Date,Ship Date,Month ,Season,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Quantity,Sub-Category,Product Name,Net Sales
5023,22539609,2/21/2017,2/23/2017,February,Fall,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,36,Accessories,Logitech P710e Mobile Speakerphone,772.47
5024,44128979,10/26/2018,10/28/2018,October,Fall,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,FUR-FU-10003731,Furniture,7,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92
5025,88522302,2/25/2017,2/27/2017,February,Fall,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10004828,Office Supplies,26,Binders,GBC Poly Designer Binding Covers,33.48
5026,69763438,6/13/2018,6/15/2018,June,Summer,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003012,Technology,28,Phones,Nortel Meridian M3904 Professional Digital phone,461.97
5027,65280987,7/18/2017,7/20/2017,July,Spring,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002311,Office Supplies,42,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62
5028,35637612,3/21/2018,3/23/2018,March,Spring,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10004626,Furniture,18,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67
5029,98222580,4/15/2019,4/17/2019,April,Summer,Second Class,CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,2,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.976
5030,71384454,6/30/2019,7/2/2019,July,Summer,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001216,Office Supplies,6,Art,Newell 339,8.34
5031,67793775,8/29/2018,8/31/2018,August,Spring,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10001664,Office Supplies,48,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57
5032,71465491,12/1/2016,12/3/2016,December,Spring,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002498,Office Supplies,39,Binders,Clear Mylar Reinforcing Strips,119.616
5033,33750950,4/6/2017,4/8/2017,April,Fall,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East,FUR-CH-10003968,Furniture,11,Chairs,Novimex Turbo Task Chair,212.94
5034,20430590,12/20/2018,12/22/2018,December,Spring,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AP-10002765,Office Supplies,20,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49
5035,81376670,9/27/2018,9/29/2018,September,Spring,Second Class,HR-14770,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-BO-10004690,Furniture,8,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4
5036,78453937,6/12/2018,6/14/2018,June,Fall,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,3,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55
5037,97154444,1/5/2018,1/7/2018,January,Spring,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10003441,Technology,37,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9
5038,83658330,2/4/2016,2/6/2016,February,Summer,Second Class,EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,60540,Central,TEC-AC-10003610,Technology,6,Accessories,Logitech Illuminated - Keyboard,239.96
5039,84796178,11/1/2017,11/3/2017,November,Summer,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,FUR-TA-10001520,Furniture,45,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836
5040,51318615,8/2/2016,8/4/2016,August,Spring,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,TEC-PH-10001817,Technology,42,Phones,Wilson Electronics DB Pro Signal Booster,716
5041,67748582,12/28/2016,12/30/2016,December,Summer,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10004492,Office Supplies,6,Binders,Tuf-Vin Binders,221.06
5042,94242516,10/11/2016,10/13/2016,October,Summer,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002421,Office Supplies,26,Paper,Embossed Ink Jet Note Cards,67.71
5043,36434343,6/5/2017,6/7/2017,June,Spring,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10000055,Office Supplies,35,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92
5044,54978217,8/25/2017,8/27/2017,August,Fall,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000965,Furniture,13,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46
5045,95748323,4/16/2016,4/18/2016,April,Spring,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10001363,Office Supplies,40,Paper,Xerox 1933,61.4
5046,83235407,2/3/2019,2/5/2019,February,Fall,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10001496,Office Supplies,44,Storage,Standard Rollaway File with Lock,720.76
5047,16059271,9/25/2017,9/27/2017,September,Fall,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10004656,Office Supplies,43,Binders,Peel & Stick Add-On Corner Pockets,5.184
5048,39037738,2/3/2017,2/5/2017,February,Spring,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10001227,Office Supplies,40,Art,Newell 338,14.7
5049,94273679,9/30/2019,10/2/2019,October,Spring,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002071,Office Supplies,10,Binders,Fellowes Black Plastic Comb Bindings,8.134
5050,63930452,1/22/2016,1/24/2016,January,Fall,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004901,Technology,5,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.984
5051,15645112,3/1/2016,3/3/2016,March,Fall,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Des Moines,Washington,98198,West,OFF-PA-10001776,Office Supplies,6,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
5052,55984368,4/28/2018,4/30/2018,April,Summer,Standard Class,KB-16240,Karen Bern,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10000483,Office Supplies,25,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4
5053,81887348,10/25/2018,10/27/2018,October,Spring,Same Day,JC-15775,John Castell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003129,Office Supplies,46,Paper,Tops White Computer Printout Paper,195.64
5054,74058440,8/9/2018,8/11/2018,August,Summer,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003198,Technology,5,Accessories,Enermax Acrylux Wireless Keyboard,398.4
5055,76572355,8/7/2018,8/9/2018,August,Summer,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10001246,Office Supplies,45,Art,Newell 317,7.056
5056,75657260,12/7/2019,12/9/2019,December,Fall,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,28,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976
5057,78068959,8/24/2017,8/26/2017,August,Fall,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10002606,Office Supplies,10,Paper,Xerox 1928,26.4
5058,34217066,5/14/2018,5/16/2018,May,Spring,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-ST-10002486,Office Supplies,20,Storage,Eldon Shelf Savers Cubes and Bins,41.88
5059,98371147,10/22/2019,10/24/2019,October,Fall,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004330,Office Supplies,17,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846
5060,89774715,6/18/2019,6/20/2019,June,Summer,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,TEC-PH-10000560,Technology,2,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98
5061,11734863,2/11/2016,2/13/2016,February,Fall,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10000060,Office Supplies,50,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82
5062,48276747,8/23/2017,8/25/2017,August,Spring,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10003684,Office Supplies,1,Binders,Wilson Jones Legal Size Ring Binders,43.98
5063,78499447,9/17/2016,9/19/2016,September,Summer,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,TEC-PH-10000441,Technology,6,Phones,VTech DS6151,377.97
5064,51777156,4/17/2017,4/19/2017,April,Fall,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000723,Furniture,24,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96
5065,43150688,12/10/2016,12/12/2016,December,Spring,First Class,CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,Technology,28,Phones,GE 30524EE4,391.98
5066,83645507,1/10/2017,1/12/2017,January,Spring,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,TEC-AC-10002001,Technology,46,Accessories,Logitech Wireless Gaming Headset G930,383.976
5067,41287508,10/21/2018,10/23/2018,October,Spring,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,FUR-TA-10001889,Furniture,46,Tables,Bush Advantage Collection Racetrack Conference Table,1781.682
5068,85432593,12/19/2018,12/21/2018,December,Spring,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10003504,Office Supplies,27,Art,Newell 347,21.4
5069,14259705,1/16/2018,1/18/2018,January,Summer,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,1,Copiers,Sharp 1540cs Digital Laser Copier,549.99
5070,43564004,3/15/2018,3/17/2018,March,Summer,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-AP-10002495,Office Supplies,20,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535
5071,25960818,8/6/2016,8/8/2016,August,Fall,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-EN-10002500,Office Supplies,26,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34
5072,14683275,3/4/2019,3/6/2019,March,Spring,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,FUR-FU-10002088,Furniture,24,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88
5073,15734655,1/14/2017,1/16/2017,January,Spring,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-PH-10001128,Technology,49,Phones,Motorola Droid Maxx,299.98
5074,17135495,2/6/2016,2/8/2016,February,Fall,Same Day,JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000649,Office Supplies,3,Storage,Hanging Personal Folder File,62.8
5075,11881795,7/26/2016,7/28/2016,July,Fall,Second Class,MB-18085,Mick Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002103,Office Supplies,18,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904
5076,69983549,12/19/2017,12/21/2017,December,Fall,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10001705,Furniture,13,Tables,Bush Advantage Collection Round Conference Table,744.1
5077,90109688,7/10/2018,7/12/2018,July,Spring,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10004634,Office Supplies,2,Storage,"Personal Folder Holder, Ebony",44.84
5078,93974912,10/4/2016,10/6/2016,October,Fall,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10004442,Furniture,41,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59
5079,98205258,7/1/2016,7/3/2016,July,Spring,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002949,Office Supplies,36,Binders,Prestige Round Ring Binders,18.24
5080,48493968,11/26/2017,11/28/2017,November,Spring,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West,FUR-BO-10002213,Furniture,41,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499
5081,16210969,9/27/2016,9/29/2016,September,Fall,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,40,Storage,Sterilite Officeware Hinged File Box,10.48
5082,32937382,10/28/2017,10/30/2017,October,Summer,Same Day,JK-15640,Jim Kriz,Home Office,United States,Cleveland,Ohio,44105,East,OFF-PA-10003441,Office Supplies,46,Paper,Xerox 226,20.736
5083,44451100,4/26/2018,4/28/2018,April,Spring,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,TEC-AC-10004209,Technology,44,Accessories,Memorex Froggy Flash Drive 4 GB,35.168
5084,45201243,10/10/2019,10/12/2019,October,Spring,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,OFF-PA-10000501,Office Supplies,3,Paper,Petty Cash Envelope,64.704
5085,92771000,3/3/2017,3/5/2017,March,Fall,Second Class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10003656,Office Supplies,4,Paper,Xerox 1935,105.52
5086,97187589,7/16/2018,7/18/2018,July,Summer,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10001107,Office Supplies,46,Binders,"GBC White Gloss Covers, Plain Front",5.792
5087,35590458,2/20/2019,2/22/2019,February,Fall,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10000562,Technology,16,Phones,Samsung Convoy 3,466.158
5088,50647938,10/6/2019,10/8/2019,October,Fall,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,Technology,1,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312
5089,31121488,8/20/2017,8/22/2017,August,Summer,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,4,Binders,Avery Round Ring Poly Binders,2.556
5090,51512358,3/4/2018,3/6/2018,March,Fall,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,10,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968
5091,68656414,10/6/2017,10/8/2017,October,Spring,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-EN-10001141,Office Supplies,33,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784
5092,40497893,4/19/2019,4/21/2019,April,Fall,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Loveland,Colorado,80538,West,OFF-FA-10003472,Office Supplies,8,Fasteners,Bagged Rubber Bands,3.024
5093,91776871,4/5/2018,4/7/2018,April,Fall,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-ST-10004507,Office Supplies,32,Storage,Advantus Rolling Storage Box,51.45
5094,17267379,11/17/2019,11/19/2019,November,Fall,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Office Supplies,24,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016
5095,74057894,8/3/2017,8/5/2017,August,Summer,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,20,Tables,KI Adjustable-Height Table,214.95
5096,34749402,8/20/2016,8/22/2016,August,Summer,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,30,Phones,Shocksock Galaxy S4 Armband,35.04
5097,77936865,11/10/2016,11/12/2016,November,Fall,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002088,Furniture,12,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776
5098,24494662,7/8/2018,7/10/2018,July,Fall,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,46,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6
5099,57916547,7/31/2017,8/2/2017,August,Fall,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,24,Storage,Rogers Deluxe File Chest,35.168
5100,84681948,7/22/2017,7/24/2017,July,Spring,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10002194,Office Supplies,2,Binders,Cardinal Hold-It CD Pocket,19.152
5101,32308591,3/13/2016,3/15/2016,March,Summer,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,33,Art,Newell 333,4.448
5102,11649887,9/8/2018,9/10/2018,September,Fall,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10002195,Office Supplies,14,Paper,Xerox 1966,5.184
5103,77681812,10/30/2016,11/1/2016,November,Summer,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10002365,Office Supplies,24,Paper,Xerox 1967,15.552
5104,55224422,3/30/2018,4/1/2018,April,Summer,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10001950,Office Supplies,42,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032
